id_venda,data_venda,id_cliente,id_produto,canal_venda,quantidade,preco_unitario
sal_367a1f7ec9a4,2025-12-22 14:30:14,cus_a01814ad9247,prd_5437b387f602,ecommerce,1,205.11
sal_78f4449aa60e,2025-12-22 09:44:04,cus_d2762f5968fe,prd_d22d1b8b1502,ecommerce,1,1149.90
sal_da6c8d016d61,2025-12-22 13:06:21,cus_1a38731e1fbe,prd_2cbafff50c72,ecommerce,2,90.81
sal_749d498633b7,2025-12-22 13:41:09,cus_fa3a88d1ccef,prd_dfac11815029,ecommerce,3,189.00
sal_68b81b527946,2025-12-22 16:49:25,cus_cf84750c1fb4,prd_bf5d8671f7a9,ecommerce,1,101.92
sal_010ee92423ed,2025-12-22 16:29:56,cus_f64907d41a69,prd_dfac11815029,ecommerce,1,189.00
sal_56b119aa68bd,2025-12-22 18:22:16,cus_f64907d41a69,prd_c62100cc281c,ecommerce,1,48.90
sal_965326941727,2025-12-22 17:03:28,cus_eae005fd3470,prd_4ee65ed59110,ecommerce,2,41.90
sal_2a53bf7a9daa,2025-12-22 13:11:38,cus_eae005fd3470,prd_51511e44c92a,ecommerce,1,88.90
sal_f9b69f7ce058,2025-12-22 08:14:07,cus_d36c11b261a6,prd_84a009f1889d,ecommerce,1,32.90
sal_b448fcc9c850,2025-12-22 11:25:25,cus_f64907d41a69,prd_fb32df842fbd,loja_fisica,1,92.90
sal_53261adbe28f,2025-12-22 21:40:18,cus_4e62d52db97a,prd_bf5d8671f7a9,ecommerce,1,101.92
sal_1af9acaffa6c,2025-12-23 17:54:58,cus_66677d443e5e,prd_045813f96891,ecommerce,1,142.99
sal_d96bb8c5cee0,2025-12-23 15:42:30,cus_8fa04d3a5837,prd_2293732b7542,loja_fisica,2,68.90
sal_0b7e60d4c427,2025-12-23 19:38:22,cus_96658dc10aa5,prd_2cbafff50c72,ecommerce,1,100.90
sal_2ae625484bf9,2025-12-23 21:53:14,cus_a8f8e01eaee8,prd_23664e42a71c,ecommerce,1,109.90
sal_6eaa866a032d,2025-12-23 22:31:47,cus_c8d383cfde0c,prd_c62100cc281c,ecommerce,1,48.90
sal_c8e8a6577718,2025-12-23 21:45:21,cus_df9e0b31fa20,prd_6eca734f2e84,loja_fisica,3,216.59
sal_2d78e5536854,2025-12-23 08:09:26,cus_fa3a88d1ccef,prd_ebdebaf4cd37,ecommerce,1,39.90
sal_38120e1134e2,2025-12-23 22:23:13,cus_b0026583b709,prd_6d4e3b1efd0c,loja_fisica,1,1253.99
sal_eee91586554e,2025-12-23 22:56:33,cus_25d1cb23f872,prd_e66747c9b59e,ecommerce,1,184.30
sal_1950313d347b,2025-12-23 21:19:12,cus_d36c11b261a6,prd_30518d908a92,ecommerce,1,80.99
sal_4baf3013a57f,2025-12-23 17:18:07,cus_96658dc10aa5,prd_d22d1b8b1502,ecommerce,1,1149.90
sal_be645b78e4c0,2025-12-23 23:19:31,cus_0ff4cceccc6f,prd_47a25ae10c23,ecommerce,1,88.99
sal_58b45379fa17,2025-12-23 15:31:19,cus_71308b76151a,prd_9239eec8982d,loja_fisica,1,51.99
sal_5048d30060d0,2025-12-23 20:05:45,cus_eae005fd3470,prd_08611917c0ae,ecommerce,1,105.99
sal_1b2a3e37fe2d,2025-12-23 11:59:22,cus_3580317ddeab,prd_651e8d1acbf8,ecommerce,1,395.16
sal_94f35caacef8,2025-12-23 21:38:19,cus_25d1cb23f872,prd_645f7859f379,loja_fisica,2,486.90
sal_70f680ed420c,2025-12-23 21:08:26,cus_f50da5532735,prd_205f309c1a21,ecommerce,1,33.24
sal_54aa893f6d0a,2025-12-23 18:50:56,cus_884be6e0ce9a,prd_4ee65ed59110,ecommerce,1,41.90
sal_f25dfaade73e,2025-12-23 17:29:22,cus_8fa04d3a5837,prd_d92ad43fa137,ecommerce,1,63.55
sal_380e599daed3,2025-12-23 23:05:48,cus_a2e18141f826,prd_6442b103f637,loja_fisica,1,299.90
sal_646d8ccd3de4,2025-12-23 17:03:48,cus_fa3a88d1ccef,prd_334f4a32f979,ecommerce,1,364.05
sal_733ad0e52a8b,2025-12-23 15:05:03,cus_eae005fd3470,prd_5744e3f88341,ecommerce,1,173.61
sal_79aaa4c86e9d,2025-12-23 17:55:03,cus_25c656241a9a,prd_2cbafff50c72,ecommerce,1,90.81
sal_fdb4d6a93a8e,2025-12-23 18:08:14,cus_df9e0b31fa20,prd_7af81d9a08ba,ecommerce,1,44.99
sal_e32e5a6f08e4,2025-12-23 22:39:44,cus_1a38731e1fbe,prd_38c1b898aecc,ecommerce,2,140.90
sal_81b97b6014d3,2025-12-23 08:30:01,cus_884be6e0ce9a,prd_645f7859f379,ecommerce,1,486.90
sal_46b0722bb165,2025-12-23 00:53:54,cus_f50da5532735,prd_b4a98acf1a5f,ecommerce,2,34.10
sal_b97771a7a4af,2025-12-23 15:11:09,cus_d4db3db9eccb,prd_6343e70ed4b9,ecommerce,2,152.00
sal_af85b5398b00,2025-12-23 17:18:42,cus_f64907d41a69,prd_2cbafff50c72,ecommerce,1,100.90
sal_f850301a641d,2025-12-23 22:26:52,cus_8fa04d3a5837,prd_84a009f1889d,ecommerce,1,32.90
sal_cb10cc6fee2d,2025-12-23 14:41:57,cus_b42a15933072,prd_645f7859f379,loja_fisica,1,486.90
sal_780af431a71f,2025-12-23 22:17:00,cus_13af118ef4e8,prd_9239eec8982d,loja_fisica,1,51.99
sal_0b9e30ffca99,2025-12-23 22:32:04,cus_25d1cb23f872,prd_b7490508211e,ecommerce,1,220.00
sal_5f8c48173270,2025-12-23 20:17:50,cus_f1eccf8e0d99,prd_205f309c1a21,ecommerce,3,33.24
sal_521eed58f3db,2025-12-23 13:38:42,cus_cf84750c1fb4,prd_ea6b930ce9ac,ecommerce,1,156.99
sal_5279857b62a5,2025-12-23 17:37:39,cus_884be6e0ce9a,prd_38c1b898aecc,ecommerce,2,140.90
sal_6c3c0189325c,2025-12-23 18:59:43,cus_f1a06ae11717,prd_eea07161e6c8,loja_fisica,2,44.09
sal_a47cae1a5d97,2025-12-23 09:46:57,cus_639110db69ed,prd_9d7b9035daa0,loja_fisica,1,191.90
sal_2da24b3cd782,2025-12-23 08:28:48,cus_a9747473c5c6,prd_8fa1119d3982,ecommerce,1,39.90
sal_86fe2cb4334e,2025-12-23 16:40:36,cus_f50da5532735,prd_6d4e3b1efd0c,ecommerce,1,1139.99
sal_7ce583c06cbb,2025-12-23 22:52:33,cus_d4db3db9eccb,prd_6d4e3b1efd0c,ecommerce,1,1082.99
sal_b277524b0021,2025-12-23 09:57:00,cus_c8d383cfde0c,prd_d92ad43fa137,ecommerce,1,66.90
sal_ef9fd2eed5dd,2025-12-23 22:12:53,cus_1a38731e1fbe,prd_e772a9cda46d,ecommerce,1,31.36
sal_57d4c23ff2a6,2025-12-23 19:28:27,cus_911b23c97589,prd_3fb63c4ea3c2,ecommerce,1,164.99
sal_69803a8bf06e,2025-12-23 11:14:03,cus_c3944101594c,prd_92c0ecf60a58,ecommerce,3,153.77
sal_1fa9e29e58d7,2025-12-23 14:22:04,cus_31874cf2d1e5,prd_23664e42a71c,ecommerce,1,109.90
sal_d9c57cbf7c7d,2025-12-23 17:25:39,cus_d36c11b261a6,prd_dd8079e89b90,ecommerce,1,72.17
sal_1ced35336aed,2025-12-23 12:02:21,cus_8fa04d3a5837,prd_6d4e3b1efd0c,loja_fisica,1,1139.99
sal_192ac4c51c56,2025-12-23 21:59:48,cus_418af67b6b28,prd_b2fdb7f36a3f,ecommerce,1,45.04
sal_1e2f7577a405,2025-12-23 19:22:04,cus_4209c24e0be2,prd_51511e44c92a,ecommerce,1,84.45
sal_e00f44206465,2025-12-23 21:46:02,cus_f64907d41a69,prd_d22d1b8b1502,ecommerce,1,1149.90
sal_e4947e41c0ce,2025-12-23 20:01:59,cus_d36c11b261a6,prd_6eca734f2e84,loja_fisica,1,193.79
sal_b36d6d67e922,2025-12-23 15:35:30,cus_d36c11b261a6,prd_5437b387f602,ecommerce,1,227.90
sal_c0a630871a8c,2025-12-23 11:07:57,cus_c3944101594c,prd_142839b15f63,ecommerce,1,84.58
sal_6bac15ef9b70,2025-12-23 08:37:00,cus_8ad3c8745efb,prd_6742b65088d8,loja_fisica,2,39.89
sal_3ee6f70e568a,2025-12-23 00:55:46,cus_3580317ddeab,prd_ff35b88df534,ecommerce,1,211.90
sal_eea4312d931b,2025-12-23 14:41:56,cus_3580317ddeab,prd_bf5d8671f7a9,ecommerce,1,119.90
sal_ac5672de9cd5,2025-12-23 10:34:13,cus_2b1b3e2a1515,prd_fb32df842fbd,ecommerce,3,92.90
sal_3ec9d57a8048,2025-12-23 21:49:35,cus_0ff4cceccc6f,prd_fd4be5bad76d,ecommerce,1,133.85
sal_5b1ab020dbcd,2025-12-23 15:22:57,cus_78ab1cf16e12,prd_295160cbf171,ecommerce,1,264.26
sal_b2afebb22d48,2025-12-23 20:19:47,cus_f50da5532735,prd_334f4a32f979,loja_fisica,2,404.50
sal_0edfb70eb6b8,2025-12-23 11:41:48,cus_79d52b75f259,prd_dfac11815029,ecommerce,1,189.00
sal_daea275987a4,2025-12-23 12:03:17,cus_fa3a88d1ccef,prd_8b22fd85d500,ecommerce,1,324.99
sal_8d646ccc80bc,2025-12-23 11:11:42,cus_8fa04d3a5837,prd_ff35b88df534,ecommerce,1,211.90
sal_659e34a7b631,2025-12-23 10:59:53,cus_6ff11137142d,prd_3e585d1aaf6c,ecommerce,2,209.90
sal_7264b21c73fa,2025-12-23 22:55:27,cus_7262f4e5ce9f,prd_c9ce9d378723,loja_fisica,2,39.80
sal_a9c499718f76,2025-12-23 23:54:34,cus_f1a06ae11717,prd_2cbafff50c72,ecommerce,1,100.90
sal_58991d91478c,2025-12-23 14:59:15,cus_25c656241a9a,prd_2293732b7542,loja_fisica,3,68.90
sal_b91a19c36b2a,2025-12-23 10:21:36,cus_639110db69ed,prd_56e08463d21c,ecommerce,1,201.51
sal_fbd47426db4f,2025-12-23 19:07:19,cus_ec8d75866856,prd_92c0ecf60a58,ecommerce,1,180.90
sal_fef04e6dba0f,2025-12-23 18:02:22,cus_2b1b3e2a1515,prd_289cf61bbd5e,ecommerce,1,85.42
sal_6d64faac74a8,2025-12-23 14:35:20,cus_4209c24e0be2,prd_645f7859f379,ecommerce,2,486.90
sal_359456899c98,2025-12-23 16:40:11,cus_a2e18141f826,prd_9b6e92e0766c,ecommerce,1,35.90
sal_f62172391754,2025-12-23 18:37:20,cus_d36c11b261a6,prd_96fbc500aec1,ecommerce,1,58.90
sal_bdaad1eba079,2025-12-23 14:54:54,cus_fa3a88d1ccef,prd_c62100cc281c,ecommerce,1,48.90
sal_181c0c4cfe7d,2025-12-23 15:32:04,cus_8ad3c8745efb,prd_92c0ecf60a58,ecommerce,2,180.90
sal_69100876deee,2025-12-23 17:09:01,cus_36595eecf105,prd_b09d96e599b3,ecommerce,1,193.70
sal_beb8bb6d855d,2025-12-23 17:39:01,cus_25d1cb23f872,prd_ff35b88df534,loja_fisica,3,211.90
sal_8ef191d61ecc,2025-12-23 17:32:45,cus_7262f4e5ce9f,prd_d22d1b8b1502,ecommerce,1,1149.90
sal_fb1a070cec73,2025-12-23 19:42:46,cus_a2e18141f826,prd_9259039bf9b2,ecommerce,3,265.09
sal_a7f0b9479574,2025-12-23 01:34:46,cus_25c656241a9a,prd_b2fdb7f36a3f,loja_fisica,1,50.34
sal_d45053d53f07,2025-12-23 17:17:12,cus_884be6e0ce9a,prd_bf5d8671f7a9,ecommerce,1,107.91
sal_a16af0126832,2025-12-23 13:20:47,cus_96658dc10aa5,prd_7dd7624b4d5f,ecommerce,3,297.90
sal_a2b25b670e62,2025-12-23 08:58:23,cus_b42a15933072,prd_51511e44c92a,ecommerce,1,84.45
sal_d9e92b4a9d0c,2025-12-23 20:59:34,cus_3580317ddeab,prd_e66747c9b59e,ecommerce,1,184.30
sal_9f9e3e62e635,2025-12-23 21:20:07,cus_a01814ad9247,prd_d92ad43fa137,loja_fisica,1,63.55
sal_688a93f7261f,2025-12-23 20:56:29,cus_71308b76151a,prd_334f4a32f979,ecommerce,1,343.82
sal_60d4b054d715,2025-12-23 20:55:02,cus_884be6e0ce9a,prd_2293732b7542,ecommerce,1,68.90
sal_55a04b52a7ef,2025-12-23 18:57:27,cus_c8d383cfde0c,prd_d500fa66507e,ecommerce,1,384.99
sal_68ce4ce2d0d3,2025-12-23 21:37:38,cus_c3944101594c,prd_08611917c0ae,ecommerce,2,105.99
sal_20a3b20d4369,2025-12-23 18:40:28,cus_b0026583b709,prd_645f7859f379,loja_fisica,1,438.21
sal_21c5f1e28fa0,2025-12-23 19:09:57,cus_71308b76151a,prd_51511e44c92a,ecommerce,1,88.90
sal_22e864cb918b,2025-12-23 10:49:06,cus_8ad3c8745efb,prd_d22d1b8b1502,ecommerce,1,1149.90
sal_09ec0166759a,2025-12-23 18:18:20,cus_639110db69ed,prd_2bf8388221ea,loja_fisica,1,42.49
sal_7e0ff3fb846e,2025-12-23 20:27:33,cus_eae005fd3470,prd_0347eab01a6c,ecommerce,1,626.00
sal_7b533ac056bc,2025-12-23 13:28:14,cus_df9e0b31fa20,prd_bf5d8671f7a9,loja_fisica,4,107.91
sal_5060e13a294f,2025-12-23 21:09:06,cus_1a38731e1fbe,prd_032c166122f7,loja_fisica,1,186.91
sal_faa2c32e1af2,2025-12-23 23:00:31,cus_884be6e0ce9a,prd_2293732b7542,ecommerce,3,65.45
sal_5384da29192d,2025-12-23 20:53:29,cus_0ff4cceccc6f,prd_dfac11815029,ecommerce,2,189.00
sal_4ffc9fca5bb6,2025-12-23 17:05:55,cus_25c656241a9a,prd_bf5d8671f7a9,ecommerce,4,107.91
sal_9f7c11fcfc51,2025-12-24 20:46:04,cus_36595eecf105,prd_d22d1b8b1502,ecommerce,1,1149.90
sal_cb8f28b8f21b,2025-12-24 21:57:59,cus_0914bdf6e1fe,prd_4ee65ed59110,ecommerce,1,41.90
sal_b536680e9485,2025-12-24 15:40:40,cus_71308b76151a,prd_334f4a32f979,ecommerce,3,384.27
sal_d17350e688d1,2025-12-24 12:31:52,cus_cf84750c1fb4,prd_d22d1b8b1502,ecommerce,1,1149.90
sal_b5453ded5b51,2025-12-24 16:00:27,cus_d2762f5968fe,prd_c62100cc281c,ecommerce,1,48.90
sal_ac4ff0302bb7,2025-12-24 13:40:37,cus_8ad3c8745efb,prd_385035a5bc20,ecommerce,3,186.91
sal_69d62340186a,2025-12-24 21:42:31,cus_2b1b3e2a1515,prd_55776d3e5c2a,ecommerce,1,183.90
sal_7686db1ce890,2025-12-24 10:26:28,cus_36595eecf105,prd_c1f6dcbed826,ecommerce,1,192.90
sal_be5335f7be73,2025-12-24 11:45:08,cus_f1eccf8e0d99,prd_f063f46a7ef8,loja_fisica,1,1428.99
sal_5df590b04758,2025-12-24 10:17:32,cus_1a38731e1fbe,prd_e55f1f3ae9ad,ecommerce,1,71.90
sal_4d7cad66e756,2025-12-24 18:25:51,cus_79d52b75f259,prd_d500fa66507e,loja_fisica,1,346.49
sal_a0c755993d3c,2025-12-24 12:19:28,cus_78ab1cf16e12,prd_2cbafff50c72,ecommerce,1,95.86
sal_6d5f3689fbad,2025-12-24 21:08:38,cus_a8f8e01eaee8,prd_295160cbf171,ecommerce,1,279.81
sal_d8ed935da608,2025-12-24 13:49:49,cus_f50da5532735,prd_fd4be5bad76d,ecommerce,1,140.90
sal_59e74cb8ea12,2025-12-24 11:55:45,cus_8ad3c8745efb,prd_622325b011e6,loja_fisica,1,323.90
sal_a0dd4c9a2bc6,2025-12-24 19:02:54,cus_0914bdf6e1fe,prd_93ed035b2e9e,ecommerce,1,116.99
sal_196c927c67f8,2025-12-24 10:01:14,cus_911b23c97589,prd_22f73233f9a5,ecommerce,2,93.51
sal_326303793f92,2025-12-24 13:08:52,cus_b0026583b709,prd_a4025bac91a7,ecommerce,1,47.61
sal_941d940a6942,2025-12-24 22:01:00,cus_b0026583b709,prd_c62100cc281c,loja_fisica,1,46.45
sal_a16313c68d2c,2025-12-24 14:54:19,cus_7262f4e5ce9f,prd_d92ad43fa137,loja_fisica,1,66.90
sal_6278275dc03e,2025-12-24 11:24:18,cus_8fa04d3a5837,prd_afd58e5fd09d,ecommerce,1,451.90
sal_7b689c0b5f96,2025-12-24 20:24:01,cus_13af118ef4e8,prd_a17c779dd289,loja_fisica,2,58.41
sal_8291f6124a5e,2025-12-24 15:25:49,cus_8ad3c8745efb,prd_9239eec8982d,ecommerce,1,51.99
sal_786351707251,2025-12-24 19:06:35,cus_25d1cb23f872,prd_694bd92302c1,ecommerce,1,92.90
sal_0b5e9ba686db,2025-12-24 18:33:46,cus_884be6e0ce9a,prd_eea07161e6c8,ecommerce,1,48.99
sal_f93383ddb917,2025-12-24 20:02:20,cus_66677d443e5e,prd_51511e44c92a,loja_fisica,1,88.90
sal_6763b5a55dfb,2025-12-24 18:34:31,cus_508a15ccf0fa,prd_1649b8a625e4,ecommerce,1,99.00
sal_169b3fcd1d22,2025-12-24 19:58:06,cus_8fa04d3a5837,prd_4ee65ed59110,ecommerce,1,41.90
sal_0bd505a00eac,2025-12-24 09:28:55,cus_96658dc10aa5,prd_84a009f1889d,ecommerce,1,29.61
sal_4e0cc0d06492,2025-12-24 18:25:00,cus_0ff4cceccc6f,prd_645f7859f379,ecommerce,3,462.55
sal_8c6c5b5c44cc,2025-12-24 17:36:41,cus_25d1cb23f872,prd_bf5d8671f7a9,ecommerce,2,131.89
sal_e19f15c16fc4,2025-12-24 14:16:30,cus_f1a06ae11717,prd_92c4758afec3,loja_fisica,2,277.01
sal_56e0f6de43f8,2025-12-24 11:00:20,cus_78ab1cf16e12,prd_b7490508211e,ecommerce,4,220.00
sal_cc3e2319e9a6,2025-12-24 08:34:29,cus_36595eecf105,prd_ff35b88df534,ecommerce,1,211.90
sal_d60ebd2234dc,2025-12-24 16:22:40,cus_71308b76151a,prd_6d4e3b1efd0c,ecommerce,3,1139.99
sal_d824a696fc77,2025-12-24 21:39:49,cus_78ab1cf16e12,prd_a4025bac91a7,ecommerce,1,52.90
sal_a1c88f809785,2025-12-24 09:17:11,cus_eae005fd3470,prd_4ee65ed59110,loja_fisica,1,37.71
sal_5da585e2bab6,2025-12-24 14:38:17,cus_96658dc10aa5,prd_18c839427e8c,ecommerce,3,798.90
sal_23c37ff63ba7,2025-12-24 09:13:05,cus_9d2dd4770a79,prd_56e08463d21c,ecommerce,1,223.90
sal_929ccf55f463,2025-12-24 08:08:32,cus_d4db3db9eccb,prd_d92ad43fa137,ecommerce,1,60.21
sal_1dfddc72e223,2025-12-24 11:24:49,cus_639110db69ed,prd_f063f46a7ef8,ecommerce,1,1428.99
sal_998842448494,2025-12-24 20:10:40,cus_884be6e0ce9a,prd_f79cf82f8ee0,loja_fisica,1,219.90
sal_13187d629636,2025-12-24 19:35:57,cus_8fa04d3a5837,prd_385035a5bc20,ecommerce,1,219.90
sal_17eb9cf14d0e,2025-12-24 18:13:39,cus_f50da5532735,prd_df1e44c528e0,loja_fisica,1,192.99
sal_3fc402647831,2025-12-24 19:12:28,cus_a9747473c5c6,prd_6d4e3b1efd0c,ecommerce,1,968.99
sal_7195bccf6496,2025-12-24 19:38:17,cus_0914bdf6e1fe,prd_bf5d8671f7a9,ecommerce,1,113.91
sal_e28040507030,2025-12-24 14:03:36,cus_884be6e0ce9a,prd_faf3fd1a4155,loja_fisica,5,97.75
sal_1bd72e7256cb,2025-12-24 18:47:55,cus_b42a15933072,prd_c62100cc281c,ecommerce,1,46.45
sal_4ab9cb6eea39,2025-12-24 20:55:54,cus_25c656241a9a,prd_d92ad43fa137,loja_fisica,1,63.55
sal_0dbe6fbc3167,2025-12-24 08:54:34,cus_eae005fd3470,prd_3e42ffcc8dd9,ecommerce,2,67.90
sal_f0aa9cde8a98,2025-12-24 17:57:45,cus_25d1cb23f872,prd_5744e3f88341,loja_fisica,1,192.90
sal_ddfe98aa6541,2025-12-24 18:53:42,cus_418af67b6b28,prd_38c1b898aecc,loja_fisica,1,126.81
sal_ed0d61c024f6,2025-12-24 11:02:17,cus_c3944101594c,prd_22f73233f9a5,ecommerce,1,93.51
sal_a5183053975a,2025-12-24 21:17:35,cus_c8d383cfde0c,prd_385035a5bc20,ecommerce,1,208.91
sal_27103ad60dcf,2025-12-24 15:58:05,cus_cf84750c1fb4,prd_4ee65ed59110,ecommerce,1,41.90
sal_50bc67f87c64,2025-12-24 08:13:40,cus_a9747473c5c6,prd_4ee65ed59110,loja_fisica,1,37.71
sal_7b499293b172,2025-12-24 16:47:48,cus_0343c0763f76,prd_205f309c1a21,ecommerce,1,34.99
sal_070dd25a4609,2025-12-24 18:14:53,cus_cf84750c1fb4,prd_89d76b194110,ecommerce,1,170.99
sal_94b8ebe82581,2025-12-24 13:22:37,cus_a9747473c5c6,prd_6eca734f2e84,ecommerce,2,216.59
sal_38361e9a0df9,2025-12-24 11:09:34,cus_ec8d75866856,prd_08611917c0ae,ecommerce,1,100.69
sal_c8af1bf75551,2025-12-24 13:44:32,cus_f50da5532735,prd_c50822dc2e7c,ecommerce,1,223.99
sal_4c9802e2c277,2025-12-24 10:02:59,cus_f64907d41a69,prd_6343e70ed4b9,ecommerce,1,144.40
sal_0b9a10561d7f,2025-12-24 13:42:37,cus_6ff11137142d,prd_92c0ecf60a58,ecommerce,1,153.77
sal_72dc3f370620,2025-12-24 11:21:21,cus_b42a15933072,prd_4ee65ed59110,loja_fisica,1,41.90
sal_68f757c58114,2025-12-24 08:28:51,cus_c3944101594c,prd_51511e44c92a,ecommerce,2,88.90
sal_b041f45c2c09,2025-12-24 10:38:21,cus_2b1b3e2a1515,prd_d500fa66507e,ecommerce,3,384.99
sal_03d53bccdaed,2025-12-24 19:26:27,cus_f1eccf8e0d99,prd_803bcbb7ef84,ecommerce,1,118.00
sal_7356768ddbb3,2025-12-24 20:36:48,cus_25c656241a9a,prd_c1f6dcbed826,loja_fisica,1,192.90
sal_834190fbec4f,2025-12-24 20:51:22,cus_79d52b75f259,prd_23664e42a71c,ecommerce,1,93.42
sal_922eb9585efe,2025-12-24 12:11:15,cus_fa3a88d1ccef,prd_645f7859f379,loja_fisica,1,462.55
sal_d75a5bcaa91a,2025-12-24 19:30:10,cus_c8d383cfde0c,prd_f063f46a7ef8,ecommerce,1,1214.64
sal_e32ad115b7a1,2025-12-24 18:45:15,cus_f1eccf8e0d99,prd_4ee65ed59110,ecommerce,2,41.90
sal_d071e1ce31a2,2025-12-24 21:52:43,cus_0343c0763f76,prd_d92ad43fa137,ecommerce,1,66.90
sal_4c322469cbcb,2025-12-24 19:14:56,cus_c3944101594c,prd_e3934c71bd0c,ecommerce,1,352.71
sal_ed2a204d7d75,2025-12-24 18:58:04,cus_b42a15933072,prd_b7490508211e,ecommerce,1,220.00
sal_38d69b2a2bc9,2025-12-24 14:11:27,cus_a2e18141f826,prd_205f309c1a21,ecommerce,1,34.99
sal_ac3f6614ba6a,2025-12-24 23:10:25,cus_66677d443e5e,prd_c9b4024b7b9e,ecommerce,1,90.72
sal_8420856865fd,2025-12-24 11:51:51,cus_71308b76151a,prd_92c0ecf60a58,ecommerce,1,180.90
sal_1ccdc76be953,2025-12-24 18:27:49,cus_d36c11b261a6,prd_d92ad43fa137,loja_fisica,1,60.21
sal_38cbdcc3540a,2025-12-24 21:49:30,cus_4e62d52db97a,prd_289cf61bbd5e,loja_fisica,1,100.50
sal_851cf3d260db,2025-12-24 18:55:43,cus_a01814ad9247,prd_2293732b7542,loja_fisica,1,68.90
sal_e084f522ed67,2025-12-24 18:27:03,cus_f1a06ae11717,prd_84a009f1889d,loja_fisica,1,32.90
sal_f553d635d214,2025-12-24 17:16:27,cus_36595eecf105,prd_bf5d8671f7a9,loja_fisica,1,119.90
sal_3ebbc2d0f194,2025-12-24 12:28:20,cus_0ff4cceccc6f,prd_84a009f1889d,ecommerce,2,32.90
sal_2163b2246ecb,2025-12-24 12:05:34,cus_a01814ad9247,prd_a17c779dd289,ecommerce,1,64.90
sal_347f80bc4c85,2025-12-24 23:58:52,cus_6ff11137142d,prd_28cd8ab86936,loja_fisica,1,226.00
sal_d5f2088543b4,2025-12-24 12:09:38,cus_96658dc10aa5,prd_206eacaa3048,loja_fisica,1,128.69
sal_c382991d78a7,2025-12-24 10:27:25,cus_0914bdf6e1fe,prd_295160cbf171,ecommerce,1,264.26
sal_6ec2937eec8a,2025-12-24 22:07:50,cus_cf84750c1fb4,prd_a4025bac91a7,ecommerce,1,44.96
sal_b1f12e704f5e,2025-12-24 08:23:36,cus_f1a06ae11717,prd_eea07161e6c8,ecommerce,2,44.09
sal_0ff4807ffa61,2025-12-24 14:02:38,cus_639110db69ed,prd_045813f96891,ecommerce,1,142.99
sal_481ec8f558d3,2025-12-24 20:17:17,cus_f1a06ae11717,prd_11a9489c4c86,ecommerce,1,74.99
sal_ee6612a1e3f2,2025-12-24 20:04:39,cus_0ff4cceccc6f,prd_f79cf82f8ee0,loja_fisica,1,208.91
sal_5c19b8a5ef87,2025-12-24 13:30:59,cus_f50da5532735,prd_385035a5bc20,ecommerce,2,219.90
sal_c95a1e6bb2f6,2025-12-24 22:13:34,cus_66677d443e5e,prd_9adbaa3083e1,ecommerce,1,79.47
sal_c6f5d109f4ca,2025-12-24 23:35:22,cus_a01814ad9247,prd_0c5fb549e1c2,ecommerce,1,266.31
sal_63bb9926ba83,2025-12-24 18:01:09,cus_911b23c97589,prd_23664e42a71c,ecommerce,1,120.89
sal_8c71c4fd1bd8,2025-12-24 10:35:47,cus_2b1b3e2a1515,prd_686e2aab873d,loja_fisica,1,85.02
sal_b80608bd8710,2025-12-24 19:25:13,cus_1a38731e1fbe,prd_dfac11815029,ecommerce,2,170.10
sal_ee196c4451c3,2025-12-24 01:35:26,cus_c8d383cfde0c,prd_afd58e5fd09d,loja_fisica,1,406.71
sal_faecd5f91c82,2025-12-25 17:32:34,cus_a8f8e01eaee8,prd_686e2aab873d,ecommerce,2,89.50
sal_13611b827737,2025-12-25 20:59:55,cus_25d1cb23f872,prd_bf5d8671f7a9,ecommerce,1,119.90
sal_ee0aa723dd2d,2025-12-25 08:24:37,cus_b42a15933072,prd_9d7b9035daa0,ecommerce,1,182.31
sal_43bb792e8848,2025-12-25 08:38:36,cus_0343c0763f76,prd_ef0b5e05efef,ecommerce,1,235.50
sal_10b402868d71,2025-12-25 15:23:01,cus_b0026583b709,prd_89d76b194110,ecommerce,1,152.99
sal_e615e0cc48b6,2025-12-25 20:29:23,cus_0343c0763f76,prd_686e2aab873d,ecommerce,1,89.50
sal_c7cba6533d22,2025-12-25 08:57:01,cus_1a38731e1fbe,prd_82cd17cb589d,ecommerce,1,49.39
sal_f45dc691063d,2025-12-25 22:32:41,cus_f64907d41a69,prd_51511e44c92a,ecommerce,3,88.90
sal_1bd2592bfd49,2025-12-25 15:00:47,cus_0914bdf6e1fe,prd_7798c88cc490,loja_fisica,5,395.68
sal_85bd36ce78af,2025-12-25 11:16:56,cus_4e62d52db97a,prd_334f4a32f979,loja_fisica,1,404.50
sal_5eba0e11cc65,2025-12-25 11:52:46,cus_d36c11b261a6,prd_3e585d1aaf6c,loja_fisica,2,209.90
sal_180030c71ac5,2025-12-25 14:40:41,cus_79d52b75f259,prd_6212ac3178f2,ecommerce,2,130.41
sal_7b0a185e205b,2025-12-25 15:46:10,cus_a9747473c5c6,prd_6343e70ed4b9,ecommerce,1,152.00
sal_799a04540e0a,2025-12-25 13:41:44,cus_d2762f5968fe,prd_2365af16d827,ecommerce,1,151.00
sal_3f001547eaac,2025-12-25 13:21:50,cus_79d52b75f259,prd_a4025bac91a7,ecommerce,1,52.90
sal_e0120b4b0def,2025-12-25 15:14:56,cus_a9747473c5c6,prd_9239eec8982d,ecommerce,3,51.99
